row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep3.mzML Peak area,DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep3.mzML Peak area,DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep3.mzML Peak area,DOM_Interlab-LCMS_Lab15_PPL_Pos_MS2.mzML Peak area,
5352,409.25648626609336,12.864401,,,,,,,,,,,209029.77,394648.97,208334.4,334695.22,161802.73,158621.56,161650.47,144174.34,146823.84,155616.02,0,
5353,457.2585650881696,12.863871,,,,,,,,,,,136291.61,129904.05,126866.03,409352.7,457466.6,73848.59,79764.58,21036.373,24445.42,19346.682,0,
5354,404.3007215233121,12.866737,,,,,,,,,,,239014.25,209544.78,206577.14,222572.94,221992.48,148804.14,158771.16,203950.86,151640.98,159823.58,0,
5355,403.25022767605424,12.868467,,,,,,,,,,,219596.92,212272.17,170200.47,628267.3,659471.8,95286.58,86213.6,8090.124,9148.216,12715.642,0,
5364,336.31069385161516,12.868518,,,,,,,,,,,180905.72,177582.17,165878.52,166719.88,155644.69,130514.78,137655.2,120892.07,118896.71,122639.45,15445.325,
5365,319.28427247207196,12.868518,,,,,,,,,,,872481.06,867040.25,796047.9,747994.5,756335.3,629535.4,627878.06,599774.6,586325.0,602585.0,84385.57,
5368,604.3840845594756,12.871493,,,,,,,,,,,16748.9,19289.578,12802.802,18452.04,20844.205,19549.09,17866.604,20012.01,18951.041,14304.705,45449.85,
5371,313.2735433921144,12.865473,,,,,,,,,,,68257.55,143387.1,65075.22,17169.182,20117.174,115065.19,109441.29,28988.012,17883.545,10507.65,0,
5374,500.2641446884625,12.887317,,,,,,,,,,,9473.23,9329.49,6808.823,64992.04,74354.74,5873.128,7869.985,7115.631,8008.413,7659.2188,0,
5377,377.267640610925,12.880612,,,,,,,,,,,392445.1,310544.7,363849.22,301527.88,375472.47,294160.28,289463.66,253907.06,322692.25,324988.53,0,
5386,337.273576786186,12.893049,,,,,,,,,,,267493.72,276338.2,245142.86,278069.75,226768.17,162934.1,254395.06,220677.72,224339.55,175309.97,0,
5389,704.529940905782,12.876312,,,,,,,,,,,920914.06,1950.9282,155646.86,1148372.6,29331.098,0,390861.84,1494367.9,185379.12,339076.0,0,
5390,305.2474822813198,12.891321,,,,,,,,,,,76284.766,357060.16,77858.58,360750.78,372996.44,60504.25,53467.406,67711.6,192553.9,62670.363,0,
5391,369.299974629689,12.897339,,,,,,,,,,,133560.17,120273.44,84255.56,87108.84,82750.59,135921.44,93021.414,96862.61,67403.25,77313.71,0,
5393,856.525385240561,12.898649,,,,,,,,,,,121595.31,117731.38,119347.734,0,0,66765.39,71953.49,0,0,0,0,
5395,291.2317509885828,12.898633,,,,,,,,,,,120550.97,127954.48,129083.92,173235.12,248608.52,65850.69,75708.86,70546.414,115539.77,122975.734,0,
5396,455.3728769490832,12.906482,,,,,,,,,,,48764.0,59469.375,52342.812,0,0,83000.09,89230.375,0,0,0,0,
5403,256.2633981002326,12.917946,,,,,,,,,,,108769.36,129876.805,92816.83,50877.44,41704.633,23738.955,27929.502,0,0,0,0,
5404,395.278161516129,12.89959,,,,,,,,,,,36305.043,30843.219,13696.193,206204.58,191393.9,21034.588,28937.428,30008.188,25427.223,26523.885,0,
5405,316.2998487568194,12.909243,,,,,,,,,,,33301.965,17692.918,31948.56,645602.2,122922.0,0,0,0,0,0,0,
5409,358.2949173899814,12.93017,,,,,,,,,,,99088.3,93761.484,85575.23,501327.78,491331.7,39318.547,36927.445,25806.275,24401.334,21805.172,0,
5411,207.2107268371422,12.928108,,,,,,,,,,,40878.293,54445.77,44665.164,147384.17,120584.95,6947.792,11013.421,2513.7607,3052.6738,2481.851,0,
5412,242.24779514141196,12.93232,,,,,,,,,,,57818.383,69880.18,64222.746,57139.58,51266.016,21625.096,23172.111,9112.193,5878.596,6855.8076,0,
5416,217.1950913258469,12.932245,,,,,,,,,,,96401.51,132458.27,56379.523,316949.0,262162.3,21221.053,16619.332,5564.0527,7582.434,6314.075,0,
5417,225.22124794638694,12.930408,,,,,,,,,,,155115.42,174980.81,148824.56,463573.2,480880.12,28059.182,31972.59,11102.511,8112.231,9690.268,0,
5418,253.21615403490304,12.932245,,,,,,,,,,,143678.66,151769.53,128997.11,481732.44,330743.3,19255.992,30728.676,13319.476,19452.965,11399.716,0,
5419,271.2267264695953,12.928108,,,,,,,,,,,149747.95,173335.72,149845.55,462068.78,454174.62,29060.83,35317.824,7467.552,7963.024,9508.69,0,
5420,285.24233936704184,12.9386,,,,,,,,,,,56202.543,39627.402,53993.73,163565.7,116607.01,10307.692,8904.304,0,0,0,0,
5421,235.20563697865208,12.93428,,,,,,,,,,,260507.66,226101.38,210829.9,438229.06,360458.1,24961.98,40807.594,31384.807,21792.848,23523.926,0,
5424,379.2457524357264,12.955232,,,,,,,,,,,152876.8,58651.234,75145.25,149910.9,115983.875,34339.113,31625.031,0,0,0,0,
5432,361.23650217445237,12.946826,,,,,,,,,,,23388.629,25405.11,26584.316,388342.28,421305.84,20475.16,5481.7695,6420.265,10309.511,9125.223,0,
5435,658.5093694714669,12.95853,,,,,,,,,,,100495.58,88817.42,88863.32,134694.27,99503.305,101618.36,101940.555,112470.58,88557.875,87629.195,112165.266,
5436,320.2217388778502,12.958751,,,,,,,,,,,49638.35,38711.0,49443.688,112610.09,187561.53,2517.0571,9954.986,0,0,0,0,
5437,430.3053578586685,12.958182,,,,,,,,,,,136241.31,145219.03,130619.35,279364.0,279144.94,12533.693,20992.066,0,0,0,0,
5443,339.25298938793134,12.969876,,,,,,,,,,,123827.07,108116.03,101585.07,564900.1,296933.22,115759.18,65768.2,107494.2,52125.55,61738.117,0,
5444,259.20565982435045,12.976843,,,,,,,,,,,42211.59,34219.234,37992.266,106928.91,95061.59,17684.229,20443.996,18834.064,14295.185,17680.426,0,
5445,277.21625079308853,12.962008,,,,,,,,,,,286952.25,241993.62,221017.47,2550962.0,1068726.2,66414.42,74967.53,39168.812,28484.838,29347.266,0,
5446,341.2678038547459,12.976911,,,,,,,,,,,57986.61,16074.219,20696.412,823559.7,305293.22,0,0,0,0,0,0,
5448,393.26129289511164,12.9707365,,,,,,,,,,,234006.55,205005.11,201580.61,232602.8,229196.53,176883.3,173263.34,163337.5,151483.88,183260.3,0,
5449,307.2266297782466,12.969876,,,,,,,,,,,92727.78,116875.69,155988.83,480348.44,338464.22,96648.35,93862.0,128460.4,110055.766,122985.1,0,
5452,309.2423951206661,12.961336,,,,,,,,,,,801881.2,485920.38,476999.94,5047843.5,4342514.5,106444.89,107609.06,34803.42,40144.85,35786.18,0,
5453,388.30569361197917,12.972641,,,,,,,,,,,160758.7,159427.33,156414.22,188586.38,172278.12,143719.19,139060.33,150305.6,123820.07,119217.516,0,
5457,371.2792372797686,12.98215,,,,,,,,,,,104628.09,102166.8,104783.51,105806.84,101963.86,75582.61,85679.016,84082.88,75891.82,75857.06,0,
5464,325.2372548241508,12.984105,,,,,,,,,,,138092.52,99664.45,138099.58,342437.9,469022.38,63151.363,59319.2,30462.797,45566.96,43548.203,0,
5465,251.20049282019903,12.9919615,,,,,,,,,,,88162.555,81224.19,90771.69,129775.1,211860.28,31779.584,53309.973,182336.1,175807.14,180987.89,0,
5466,690.5138688133245,12.998896,,,,,,,,,,,2135.0159,15478.6,0,0,607911.1,0,0,20186.24,0,10139.994,0,
5467,614.4834365869439,12.988217,,,,,,,,,,,242832.06,287399.78,278975.62,262351.4,333343.44,263913.1,237924.27,273555.66,240510.08,232331.19,338737.75,
5468,351.25253005280103,12.988589,,,,,,,,,,,54860.188,56252.645,59622.445,59012.57,37459.53,140574.28,43088.83,123879.375,144366.05,156695.23,0,
5473,385.2939860766919,13.014426,,,,,,,,,,,160348.81,106013.945,89859.2,83329.57,96838.53,83138.06,76781.945,83914.055,76511.16,79961.05,6853.309,
5475,395.27776706581824,13.016474,,,,,,,,,,,55911.57,52097.062,43159.977,803850.4,540594.0,36232.836,84402.39,33413.58,24932.371,34303.234,0,
5479,407.2771167377904,13.003092,,,,,,,,,,,213275.62,518472.3,227735.25,218851.6,94461.27,88419.66,173972.67,125023.8,138199.48,309754.56,0,
5481,321.2423474293296,13.002141,,,,,,,,,,,97726.27,98793.56,146284.2,170580.16,748064.0,60315.582,79389.836,55610.758,56924.344,50104.23,0,
5485,402.321469105062,13.0143175,,,,,,,,,,,509873.66,540134.25,535164.9,464829.44,452314.25,421080.75,425288.25,394196.8,426009.28,411652.56,0,
5492,688.5349159968587,13.032425,,,,,,,,,,,758540.7,0,33554.68,2070.6604,0,0,142701.17,3390972.5,0,121702.555,0,
5494,269.2473918781578,13.019945,,,,,,,,,,,88077.78,63676.98,62867.07,244126.86,267276.28,24492.387,27730.56,12661.591,11399.127,7947.1406,0,
5496,237.2212029013388,13.017705,,,,,,,,,,,67745.4,59051.34,96204.93,179391.11,186429.77,24758.148,25713.41,15558.918,13759.912,12140.435,0,
5497,570.4572911404927,13.018882,,,,,,,,,,,553372.44,528522.2,507252.8,610957.3,522889.5,477099.78,454722.9,509203.4,464363.62,478175.12,569488.5,
5498,315.23461640048885,13.015752,,,,,,,,,,,234042.47,198340.97,203851.56,154261.53,166479.06,101422.055,108361.875,7739.1035,17365.53,18789.521,0,
5499,289.2160902037823,13.0097065,,,,,,,,,,,85837.06,159342.56,107361.32,159878.69,159544.44,48686.797,43772.613,41765.1,41337.14,41520.46,0,
5501,263.20051855753246,13.029619,,,,,,,,,,,98418.11,54603.36,123189.71,74833.97,71899.75,36046.594,49306.094,57343.934,30121.053,32669.877,0,
5503,379.24577285287836,13.014774,,,,,,,,,,,70430.24,34786.31,20998.49,453077.66,464107.66,22973.633,31512.502,8441.602,21525.809,0,0,
5506,436.3396294636839,13.038117,,,,,,,,,,,44573.457,41624.9,35178.977,57350.957,52652.25,58137.555,38824.758,45588.664,36729.367,39476.895,149037.14,
5507,414.35765199568357,13.038128,,,,,,,,,,,100384.664,107834.49,91022.92,123205.375,108140.33,135915.89,111258.7,128988.26,113696.08,116206.766,214161.78,
5512,277.21620252689365,13.043843,,,,,,,,,,,803812.9,938879.9,736466.8,2849736.8,3729257.0,229497.72,241687.73,32229.969,28158.836,35863.543,0,
5513,309.24234061010395,13.0397625,,,,,,,,,,,741119.1,856347.6,867236.0,5345037.0,5778680.5,377763.9,216585.17,39215.6,28309.55,31345.977,0,
5514,249.22121914382421,13.044546,,,,,,,,,,,63264.36,60518.555,62997.03,298912.16,199242.25,13638.252,15682.3125,0,12179.631,8884.779,0,
5515,331.2252574480038,13.037105,,,,,,,,,,,177970.33,183792.7,245372.0,1437663.9,908097.25,51751.438,85262.984,20043.518,15279.87,19555.633,0,
5516,293.24732011777087,13.039053,,,,,,,,,,,97164.34,188206.48,157840.8,319192.0,429811.44,38114.695,31159.748,13603.488,25377.979,7895.543,0,
5518,241.19490272242484,13.044121,,,,,,,,,,,13455.883,16199.43,13886.667,84161.766,80932.055,0,0,0,0,0,0,
5519,259.2056069403661,13.044546,,,,,,,,,,,32666.697,32951.664,45392.68,169924.94,276432.16,17926.71,17905.6,0,17770.145,9411.427,0,
5526,531.3871550070276,13.0487175,,,,,,,,,,,70055.91,70058.0,66631.29,68017.33,71881.1,47837.74,58969.66,55885.285,53569.59,51104.92,74807.35,
5529,308.2946539398729,13.051468,,,,,,,,,,,86034.95,69964.8,70582.836,81889.2,67391.21,96589.03,72906.91,79649.46,68137.52,72049.195,173446.12,
5530,526.4312783920541,13.054508,,,,,,,,,,,695818.2,757297.25,652874.06,832436.25,816415.2,714590.7,755324.4,868542.1,801213.44,794874.7,919080.5,
5531,392.3138540863514,13.064529,,,,,,,,,,,26921.184,21487.0,23091.164,33424.367,41217.45,12555.701,7833.4395,7502.697,8310.835,8766.756,77605.586,
5533,370.331463201344,13.05607,,,,,,,,,,,46440.582,41117.34,40596.1,61320.62,54765.984,46800.188,30022.377,52265.242,38144.477,37157.656,140922.11,
5534,265.2161239707533,13.064204,,,,,,,,,,,204084.78,210462.12,187403.17,201517.16,253985.94,43764.64,43478.68,26975.617,34358.676,36673.152,0,
5535,458.38392004145373,13.060604,,,,,,,,,,,106717.12,97008.734,95056.52,115847.37,117918.54,108490.29,101904.53,110732.61,102980.05,106135.98,178312.53,
5537,625.3016935901203,13.060279,,,,,,,,,,,30317.33,34280.54,33220.49,63665.04,58979.22,6759.0166,9263.67,2736.7139,0,2074.9893,0,
5542,352.3207375652344,13.070389,,,,,,,,,,,20756.473,20369.86,16519.596,8809.537,9576.717,41045.707,32466.959,10968.274,15423.268,11538.469,109567.02,
5545,604.3838152166707,13.085245,,,,,,,,,,,16330.992,14915.955,16338.167,16277.583,14172.705,18212.875,15216.413,13751.467,19129.994,17455.09,74855.73,
5548,482.40505897942876,13.083075,,,,,,,,,,,928259.1,944306.5,963372.8,1046742.44,962226.9,856620.56,834622.25,882353.9,908182.6,999408.9,1073525.9,
5549,487.3604435496881,13.081888,,,,,,,,,,,141780.11,170385.72,132538.44,111228.61,153882.58,86978.73,109258.055,128439.24,117069.125,134447.52,165480.23,
5550,465.37843871904244,13.083365,,,,,,,,,,,41749.492,40225.168,53857.09,41259.707,37568.7,33347.04,31176.979,37407.586,28291.184,39752.285,64932.82,
5555,688.5352055375962,13.083762,,,,,,,,,,,2368191.2,0,193368.33,160943.8,0,0,670734.5,897893.1,185285.17,381127.22,0,
5556,692.457250041208,13.08996,,,,,,,,,,,162089.17,151262.33,159719.14,0,0,92194.945,90121.29,0,0,0,0,
5557,363.2513958841462,13.098086,,,,,,,,,,,46792.062,35986.125,43644.14,430396.56,431153.25,26064.762,18667.068,21685.973,18682.645,17127.664,0,
5558,495.36751309787354,13.097785,,,,,,,,,,,45210.477,44798.88,36520.625,0,2164.7124,19080.172,19257.309,0,0,0,0,
5562,710.5168910119528,13.10352,,,,,,,,,,,175399.73,0,0,0,0,0,18682.73,229649.22,0,17047.805,0,
5566,339.25292509620425,13.105051,,,,,,,,,,,94760.25,91699.99,83447.79,295954.22,412419.25,57101.285,54040.15,51477.133,56084.168,47814.043,0,
5570,325.2371420057577,13.108316,,,,,,,,,,,90483.0,81977.24,81502.266,105124.516,111969.28,67849.164,49227.83,57497.598,53192.727,46131.42,0,
5571,388.30562828606963,13.108316,,,,,,,,,,,163848.14,139591.9,111122.09,136594.88,139124.62,134097.25,103488.71,122809.74,121030.48,88277.78,0,
5572,393.261247930004,13.108316,,,,,,,,,,,195174.88,206904.22,186485.06,252511.5,204457.27,193766.11,142267.02,169044.47,159453.47,139696.44,0,
5575,326.3051994624631,13.110943,,,,,,,,,,,21257.07,23942.922,23012.44,28110.38,35891.285,26599.34,21322.02,22893.402,22814.213,22168.951,74854.2,
5576,438.37889079768377,13.111497,,,,,,,,,,,676811.9,668549.5,731563.25,788039.6,773125.94,734612.3,681238.94,705278.4,688343.5,692503.8,808952.2,
5580,191.17929225764095,13.1160145,,,,,,,,,,,91386.484,115847.93,121454.984,196911.69,170138.1,81683.71,64994.043,61847.465,86327.69,64159.6,0,
5581,287.22158076367214,13.117449,,,,,,,,,,,210120.06,206050.48,181313.1,245916.55,269644.6,157666.39,159878.75,133399.81,179081.56,148547.31,0,
5582,335.25781013485096,13.111601,,,,,,,,,,,161796.34,171429.98,485941.56,101490.05,114218.9,60932.883,117558.5,112971.21,108867.02,116252.55,0,
5583,418.31627225906766,13.114775,,,,,,,,,,,237169.45,216184.3,197895.12,210812.14,203130.42,208006.12,177492.34,158004.62,173595.17,141114.48,0,
5585,443.3342568912954,13.115066,,,,,,,,,,,317363.84,335946.78,281316.84,367975.97,305827.75,240233.56,236591.12,271894.84,241458.34,283135.7,347499.25,
5588,209.18991675075216,13.117449,,,,,,,,,,,139715.94,115780.08,102223.47,111053.08,140905.14,89988.6,73043.13,75119.35,94388.89,89248.84,0,
5589,241.216075951876,13.117449,,,,,,,,,,,79159.07,68608.19,57593.215,97331.06,108524.66,46126.137,51272.84,39538.914,51803.938,45167.88,0,
5592,323.2580169151318,13.11911,,,,,,,,,,,191190.22,313169.53,323219.0,160105.72,202944.61,225828.9,147532.92,97438.44,134160.28,209948.52,0,
5596,291.23171358715274,13.130168,,,,,,,,,,,100447.26,92170.9,93454.95,257718.1,283431.28,50999.57,91538.27,72218.54,46863.82,40805.617,0,
5598,269.24742673863483,13.126277,,,,,,,,,,,54542.395,55495.734,51442.086,231108.16,227551.1,12720.065,12006.213,2734.8108,2502.0273,2268.308,0,
5602,399.3084685296298,13.125538,,,,,,,,,,,189083.75,204486.08,199999.2,204361.62,238652.86,156569.02,136354.39,180562.6,155663.98,178197.73,195582.73,
5603,407.2770826847904,13.126277,,,,,,,,,,,99621.03,94200.03,123982.125,138423.45,122868.086,77809.64,86851.3,87000.44,79160.27,96887.09,0,
5604,237.22118496030566,13.131704,,,,,,,,,,,49255.383,44742.09,38422.305,156736.25,164383.7,12436.095,12462.522,5218.412,8392.087,5199.1694,0,
5606,402.3213350626437,13.127359,,,,,,,,,,,144733.89,117323.72,108211.53,134229.03,114552.016,118139.805,65985.695,115036.32,115238.24,82860.4,0,
5607,394.35277756364945,13.132858,,,,,,,,,,,280491.88,299805.88,253893.4,330199.1,366146.28,301264.62,311260.2,317248.66,256512.56,288293.97,371672.0,
5609,377.32608773520536,13.13414,,,,,,,,,,,108143.68,109600.5,82606.31,91984.31,104938.2,81381.625,74555.45,75828.17,80442.45,84338.016,101635.555,
5610,444.32149118140387,13.131204,,,,,,,,,,,52884.29,72955.22,67467.234,92327.21,98921.6,14313.165,15929.72,0,0,0,0,
5618,355.28272888990364,13.145487,,,,,,,,,,,148329.95,539980.44,168711.11,609566.56,226256.06,195081.5,162763.56,166438.97,137100.34,157789.42,154174.72,
5619,279.23178163114557,13.143811,,,,,,,,,,,97780.94,71734.516,510701.06,1793298.6,2428977.8,27926.822,53975.703,0,131847.86,32740.477,0,
5620,401.27027060866794,13.16064,,,,,,,,,,,62624.42,92547.875,104547.016,64089.44,77066.69,35742.816,35588.68,14069.739,9646.93,13150.269,0,
5621,654.331271494185,13.162594,,,,,,,,,,,180737.98,160943.17,177044.8,62245.47,55491.777,50307.45,66065.05,53793.938,67609.21,62760.113,89981.56,
5624,637.3049466572282,13.162594,,,,,,,,,,,664324.06,612195.8,759186.94,242377.23,260371.77,174168.58,182090.27,198317.78,218118.6,228664.27,316075.8,
5628,251.23686792579014,13.164582,,,,,,,,,,,16295.587,16146.299,8993.779,206974.45,212514.19,9107.555,5693.131,6146.5503,0,3692.5308,0,
5629,261.22123206569074,13.150251,,,,,,,,,,,32991.582,13988.084,10263.635,210696.28,322857.8,12460.398,4680.7354,7132.2866,0,0,0,
5630,346.2738374807876,13.162596,,,,,,,,,,,258232.44,215990.11,340494.7,963814.6,754239.5,26659.074,19066.8,0,0,0,0,
5632,311.257910643067,13.155002,,,,,,,,,,,190318.0,156430.89,801618.8,4975954.5,3575230.2,37085.32,42818.62,16086.914,14947.884,13671.234,0,
5633,280.2350712191818,13.148514,,,,,,,,,,,9545.279,13712.285,23480.635,243468.06,458572.94,0,0,0,0,0,0,
5636,365.26731236223833,13.15916,,,,,,,,,,,457522.62,483008.7,341098.0,6072601.0,5702459.0,100621.9,127679.69,9768.69,8351.945,8240.705,0,
5637,343.2842270878785,13.167007,,,,,,,,,,,66050.55,60881.965,70861.82,1160585.0,1109908.0,2810.7017,6111.5024,0,0,0,0,
5638,351.2893495478212,13.163218,,,,,,,,,,,114412.336,154714.1,158837.45,177212.66,148937.1,36478.98,134164.34,39231.418,157613.2,43441.848,0,
5641,404.3159618617264,13.169899,,,,,,,,,,,20383.15,19277.361,22237.678,116961.36,119284.09,0,0,0,0,0,0,
5643,291.23172586943474,13.157035,,,,,,,,,,,85478.94,101938.6,65689.414,313689.12,989131.2,40714.668,51738.46,0,64327.555,38341.61,0,
5644,295.2631330100183,13.166523,,,,,,,,,,,69384.16,42346.957,65596.234,150644.4,159771.98,17323.49,20160.555,3670.4446,0,0,0,
5646,235.20560057251313,13.175066,,,,,,,,,,,71413.664,60785.008,37421.83,140876.81,243267.22,26510.451,24750.52,18533.918,11783.676,14815.283,0,
5648,327.2892853622026,13.1943035,,,,,,,,,,,31483.654,27984.781,20562.66,232231.05,207042.83,2424.905,3042.1199,0,0,0,0,
5649,263.23687823026864,13.187082,,,,,,,,,,,120851.31,41652.684,77756.57,217089.58,287871.0,0,0,0,0,0,0,
5654,337.23695426908563,13.179053,,,,,,,,,,,14737.93,14083.249,7953.4683,105720.73,72687.94,0,5005.163,0,4063.0552,0,0,
5655,444.32139275416654,13.192538,,,,,,,,,,,177591.42,99546.734,177094.61,260548.69,250986.38,26242.967,23905.621,0,0,0,0,
5657,363.28869685996557,13.203204,,,,,,,,,,,111071.305,181259.14,117561.234,200593.34,107029.55,29528.2,44914.79,25672.873,148915.9,29198.328,0,
5662,523.3257859086182,13.222952,,,,,,,,,,,45051.7,42181.65,43505.086,138695.64,104585.68,27343.248,26788.71,15869.417,16341.957,18639.158,0,
5663,472.30924177720135,13.218465,,,,,,,,,,,73253.234,73776.08,78987.37,148500.83,145479.38,28083.77,24335.53,0,0,0,0,
5664,289.21616736054693,13.218733,,,,,,,,,,,246847.14,154755.66,168692.05,278418.72,156408.9,84725.84,139288.42,66689.25,62780.887,59010.844,0,
5665,604.3839181405364,13.2168665,,,,,,,,,,,13275.137,11466.008,9551.496,12457.354,10510.842,17147.445,14019.448,15226.041,13961.8545,14557.718,52346.023,
5668,585.3577455483145,13.231668,,,,,,,,,,,18931.51,18067.875,16732.383,183350.64,185935.69,0,0,0,0,0,0,
5669,261.2213080333971,13.204666,,,,,,,,,,,28117.207,23510.635,20787.96,159206.4,87467.55,9114.055,9847.24,7612.4517,2870.775,0,0,
5675,734.5403832254793,13.242355,,,,,,,,,,,29680.89,13588.971,33285.72,115281.336,116248.1,0,0,0,0,0,0,
5677,335.2580225046763,13.2486725,,,,,,,,,,,51754.734,50478.26,55214.23,95226.57,59560.707,54604.15,44419.63,48502.24,33610.555,56326.81,0,
5678,385.294483601248,13.245028,,,,,,,,,,,59984.5,77616.36,73519.37,77164.21,51806.156,59450.73,59953.113,47074.12,54665.04,53978.805,0,
5679,321.2424528723976,13.240415,,,,,,,,,,,60214.61,54383.688,109195.07,102606.945,60564.35,41996.867,85575.37,36560.105,40059.48,40085.305,0,
5683,416.3370604544417,13.25062,,,,,,,,,,,445962.88,443363.66,413400.75,391345.62,408342.47,331853.0,325065.22,355865.25,318802.06,358892.03,0,
5685,421.2929496154522,13.255002,,,,,,,,,,,294027.84,263511.4,303847.4,37088.504,104231.34,193545.7,228240.58,155424.08,181248.33,190481.78,0,
5686,402.3215178936213,13.253595,,,,,,,,,,,121683.05,120613.25,114249.09,133892.08,110968.695,117172.12,88170.6,101074.83,90304.3,87585.195,0,
5687,407.2772338149869,13.249532,,,,,,,,,,,96980.23,121302.07,128775.17,102491.25,86017.2,84989.125,65167.38,65194.414,83824.03,81587.555,0,
5696,265.21623678834555,13.285275,,,,,,,,,,,68259.75,61015.953,115673.13,175785.23,79495.734,40739.184,44649.047,36882.156,162362.55,190621.72,0,
5697,323.2581361978371,13.28155,,,,,,,,,,,35553.145,34051.39,21084.072,1483068.4,1434293.5,0,12240.534,8124.204,13294.622,13120.483,0,
5698,251.2369556540718,13.284808,,,,,,,,,,,36838.125,53237.195,48717.38,111043.02,103090.586,10235.646,5624.6377,0,0,0,0,
5699,466.3165701453113,13.286527,,,,,,,,,,,2301.6238,3162.3225,2272.6523,156677.31,145928.83,0,0,0,0,0,0,
5701,279.2318910256273,13.293536,,,,,,,,,,,965647.7,885431.4,382606.75,689816.56,571393.06,104189.36,264379.94,25435.332,66535.03,37282.137,0,
